time,wx,wy,wz
2020-12-08 8:57:40.6440,1.11,-1.88,-6.39
2020-12-08 8:57:40.6470,1.11,-1.88,-6.39
2020-12-08 8:57:40.6640,0.06,-1.7,-5.42
2020-12-08 8:57:40.6680,0.06,-1.7,-5.42
2020-12-08 8:57:40.6840,-0.7,-0.68,-3.06
2020-12-08 8:57:40.6880,-0.7,-0.68,-3.06
2020-12-08 8:57:40.7050,-1.0,1.21,-0.44
2020-12-08 8:57:40.7050,-1.0,1.21,-0.44
2020-12-08 8:57:40.7240,-0.56,2.37,1.62
2020-12-08 8:57:40.7270,-0.56,2.37,1.62
2020-12-08 8:57:40.7440,-0.49,2.88,2.43
2020-12-08 8:57:40.7480,-0.49,2.88,2.43
2020-12-08 8:57:40.7640,-1.4,3.71,1.94
2020-12-08 8:57:40.7670,-1.4,3.71,1.94
2020-12-08 8:57:40.7840,-1.8,4.09,0.95
2020-12-08 8:57:40.7870,-1.8,4.09,0.95
2020-12-08 8:57:40.8040,-1.09,3.23,-0.16
2020-12-08 8:57:40.8070,-1.09,3.23,-0.16
2020-12-08 8:57:40.8240,0.32,0.99,-1.15
2020-12-08 8:57:40.8280,0.32,0.99,-1.15
2020-12-08 8:57:40.8440,1.44,-1.67,-1.83
2020-12-08 8:57:40.8470,1.44,-1.67,-1.83
2020-12-08 8:57:40.8640,1.9,-3.55,-2.11
2020-12-08 8:57:40.8680,1.9,-3.55,-2.11
2020-12-08 8:57:40.8840,1.78,-4.04,-1.88
2020-12-08 8:57:40.8880,1.78,-4.04,-1.88
2020-12-08 8:57:40.9040,1.68,-3.9,-1.62
2020-12-08 8:57:40.9070,1.62,-3.63,-1.28
2020-12-08 8:57:40.9240,1.59,-3.22,-0.89
2020-12-08 8:57:40.9270,1.53,-2.92,-0.47
2020-12-08 8:57:40.9450,1.16,-2.91,0.31
2020-12-08 8:57:40.9480,1.16,-2.91,0.31
2020-12-08 8:57:40.9640,0.84,-3.08,0.64
2020-12-08 8:57:40.9670,0.52,-3.29,0.96
2020-12-08 8:57:40.9840,0.13,-3.51,1.79
2020-12-08 8:57:40.9880,0.13,-3.51,1.79
2020-12-08 8:57:41.0040,-0.28,-2.77,2.84
2020-12-08 8:57:41.0070,-0.28,-2.77,2.84
2020-12-08 8:57:41.0240,-1.59,-1.04,3.54
2020-12-08 8:57:41.0280,-1.59,-1.04,3.54
2020-12-08 8:57:41.0440,-3.92,1.61,3.14
2020-12-08 8:57:41.0470,-3.92,1.61,3.14
2020-12-08 8:57:41.0640,-6.09,5.6,0.76
2020-12-08 8:57:41.0670,-6.09,5.6,0.76
2020-12-08 8:57:41.0840,-6.37,9.22,-2.51
2020-12-08 8:57:41.0870,-6.37,9.22,-2.51
2020-12-08 8:57:41.1040,-1.8,9.03,-3.4
2020-12-08 8:57:41.1070,-1.8,9.03,-3.4
2020-12-08 8:57:41.1240,2.61,4.34,-2.02
2020-12-08 8:57:41.1280,2.61,4.34,-2.02
2020-12-08 8:57:41.1440,3.15,1.7,-1.36
2020-12-08 8:57:41.1470,2.91,0.07,-0.84
2020-12-08 8:57:41.1650,1.43,-0.22,0.16
2020-12-08 8:57:41.1680,1.43,-0.22,0.16
2020-12-08 8:57:41.1850,0.09,1.11,1.35
2020-12-08 8:57:41.1880,0.09,1.11,1.35
2020-12-08 8:57:41.2040,-0.42,2.43,2.94
2020-12-08 8:57:41.2070,-0.42,2.43,2.94
2020-12-08 8:57:41.2240,0.03,3.64,4.62
2020-12-08 8:57:41.2270,0.03,3.64,4.62
2020-12-08 8:57:41.2450,0.71,4.74,6.22
2020-12-08 8:57:41.2490,0.71,4.74,6.22
2020-12-08 8:57:41.2640,0.59,5.48,7.59
2020-12-08 8:57:41.2680,0.59,5.48,7.59
2020-12-08 8:57:41.2850,-0.53,5.46,8.22
2020-12-08 8:57:41.2890,-0.53,5.46,8.22
2020-12-08 8:57:41.3060,-1.31,4.02,7.62
2020-12-08 8:57:41.3070,-1.31,4.02,7.62
2020-12-08 8:57:41.3250,-1.42,1.9,6.47
2020-12-08 8:57:41.3280,-1.42,1.9,6.47
2020-12-08 8:57:41.3450,-1.52,1.34,6.02
2020-12-08 8:57:41.3500,-1.58,1.41,5.67
2020-12-08 8:57:41.3650,-1.5,1.8,4.65
2020-12-08 8:57:41.3680,-1.5,1.8,4.65
2020-12-08 8:57:41.3850,-1.0,1.38,3.2
2020-12-08 8:57:41.3880,-1.0,1.38,3.2
2020-12-08 8:57:41.4060,-0.58,0.39,2.41
2020-12-08 8:57:41.4070,-0.58,0.39,2.41
2020-12-08 8:57:41.4250,-1.07,0.43,2.46
2020-12-08 8:57:41.4280,-1.07,0.43,2.46
2020-12-08 8:57:41.4450,-2.05,1.18,2.41
2020-12-08 8:57:41.4500,-2.05,1.18,2.41
2020-12-08 8:57:41.4650,-2.38,0.95,2.24
2020-12-08 8:57:41.4680,-2.38,0.95,2.24
2020-12-08 8:57:41.4850,-2.13,0.24,2.74
2020-12-08 8:57:41.4880,-2.13,0.24,2.74
2020-12-08 8:57:41.5050,-2.16,0.15,3.53
2020-12-08 8:57:41.5060,-2.16,0.15,3.53
2020-12-08 8:57:41.5250,-1.81,2.2,1.89
2020-12-08 8:57:41.5280,-1.81,2.2,1.89
2020-12-08 8:57:41.5450,-0.14,3.39,0.53
2020-12-08 8:57:41.5500,-0.14,3.39,0.53
2020-12-08 8:57:41.5650,1.64,4.35,0.03
2020-12-08 8:57:41.5670,1.64,4.35,0.03
2020-12-08 8:57:41.5850,2.88,5.55,-0.39
2020-12-08 8:57:41.5880,2.88,5.55,-0.39
2020-12-08 8:57:41.6050,3.51,5.82,-0.6
2020-12-08 8:57:41.6070,4.09,5.74,-0.76
2020-12-08 8:57:41.6250,4.59,5.36,-0.91
2020-12-08 8:57:41.6290,5.04,4.87,-1.09
2020-12-08 8:57:41.6450,5.68,3.83,-1.61
2020-12-08 8:57:41.6480,5.68,3.83,-1.61
2020-12-08 8:57:41.6650,5.83,2.51,-2.16
2020-12-08 8:57:41.6680,5.83,2.51,-2.16
2020-12-08 8:57:41.6850,5.48,1.32,-2.57
2020-12-08 8:57:41.6890,5.48,1.32,-2.57
2020-12-08 8:57:41.7050,5.15,0.98,-2.69
2020-12-08 8:57:41.7070,4.7,0.86,-2.76
2020-12-08 8:57:41.7250,4.14,0.9,-2.81
2020-12-08 8:57:41.7290,3.55,1.01,-2.85
2020-12-08 8:57:41.7450,2.98,1.15,-2.9
2020-12-08 8:57:41.7490,2.49,1.26,-2.97
2020-12-08 8:57:41.7650,2.14,1.29,-3.04
2020-12-08 8:57:41.7680,1.92,1.26,-3.12
2020-12-08 8:57:41.7850,1.78,1.16,-3.24
2020-12-08 8:57:41.7940,1.75,1.02,-3.36
2020-12-08 8:57:41.8070,2.43,0.34,-3.41
2020-12-08 8:57:41.8070,2.43,0.34,-3.41
2020-12-08 8:57:41.8250,2.98,-0.38,-3.22
2020-12-08 8:57:41.8280,3.49,-1.38,-2.9
2020-12-08 8:57:41.8450,3.73,-2.44,-2.41
2020-12-08 8:57:41.8490,3.43,-3.26,-1.75
2020-12-08 8:57:41.8650,2.49,-3.45,-1.01
2020-12-08 8:57:41.8700,1.1,-2.89,-0.25
2020-12-08 8:57:41.8850,-0.61,-1.81,0.62
2020-12-08 8:57:41.8940,-2.57,-0.65,1.74
2020-12-08 8:57:41.9050,-4.5,0.23,3.17
2020-12-08 8:57:41.9080,-6.26,0.67,4.8
2020-12-08 8:57:41.9250,-7.85,0.57,6.38
2020-12-08 8:57:41.9290,-9.1,0.07,7.5
2020-12-08 8:57:41.9460,-9.9,-0.5,7.83
2020-12-08 8:57:41.9490,-10.36,-0.94,7.46
2020-12-08 8:57:41.9650,-10.85,-1.11,6.78
2020-12-08 8:57:41.9680,-11.58,-0.8,6.19
2020-12-08 8:57:41.9850,-12.11,0.42,5.8
2020-12-08 8:57:42.0020,-11.57,2.07,5.59
2020-12-08 8:57:42.0050,-9.4,2.7,5.28
2020-12-08 8:57:42.0080,-5.8,1.63,4.75
2020-12-08 8:57:42.0250,-1.67,-0.46,4.09
2020-12-08 8:57:42.0290,2.12,-2.61,3.21
2020-12-08 8:57:42.0440,5.13,-4.26,2.09
2020-12-08 8:57:42.0460,7.11,-5.18,1.01
2020-12-08 8:57:42.0650,7.78,-5.08,0.33
2020-12-08 8:57:42.0680,7.1,-3.87,0.16
2020-12-08 8:57:42.0850,5.28,-1.99,0.29
2020-12-08 8:57:42.0910,2.79,-0.06,0.45
2020-12-08 8:57:42.1050,0.38,1.47,0.46
2020-12-08 8:57:42.1070,-1.47,2.26,0.24
2020-12-08 8:57:42.1250,-2.65,2.34,-0.19
2020-12-08 8:57:42.1290,-3.3,1.96,-0.73
2020-12-08 8:57:42.1450,-3.63,1.4,-1.25
2020-12-08 8:57:42.1480,-3.84,0.87,-1.61
2020-12-08 8:57:42.1650,-3.94,0.38,-1.75
2020-12-08 8:57:42.1680,-3.87,-0.19,-1.65
2020-12-08 8:57:42.1850,-3.68,-0.67,-1.43
2020-12-08 8:57:42.1910,-3.59,-1.0,-1.28
2020-12-08 8:57:42.2050,-3.53,-1.05,-1.45
2020-12-08 8:57:42.2080,-3.36,-0.73,-1.85
2020-12-08 8:57:42.2250,-2.89,-0.06,-2.31
2020-12-08 8:57:42.2290,-2.2,0.61,-2.33
2020-12-08 8:57:42.2450,-1.55,0.64,-1.95
2020-12-08 8:57:42.2500,-1.25,0.06,-1.48
2020-12-08 8:57:42.2650,-1.48,-0.61,-0.94
2020-12-08 8:57:42.2690,-2.26,-0.93,-0.32
2020-12-08 8:57:42.2860,-3.27,-0.76,0.44
2020-12-08 8:57:42.2890,-4.03,-0.23,1.25
2020-12-08 8:57:42.3050,-4.38,0.4,1.89
2020-12-08 8:57:42.3090,-4.22,1.08,2.3
2020-12-08 8:57:42.3250,-3.54,1.67,2.48
2020-12-08 8:57:42.3290,-2.64,2.02,2.43
2020-12-08 8:57:42.3460,-1.72,2.08,2.22
2020-12-08 8:57:42.3480,-0.8,1.88,1.9
2020-12-08 8:57:42.3650,0.18,1.48,1.51
2020-12-08 8:57:42.3680,1.21,1.0,1.02
2020-12-08 8:57:42.3850,2.2,0.53,0.46
2020-12-08 8:57:42.3910,3.07,0.11,-0.05
2020-12-08 8:57:42.4050,3.78,-0.11,-0.48
2020-12-08 8:57:42.4080,4.22,-0.19,-0.83
2020-12-08 8:57:42.4250,4.37,-0.18,-1.09
2020-12-08 8:57:42.4290,4.31,-0.15,-1.28
2020-12-08 8:57:42.4450,3.95,-0.21,-1.48
2020-12-08 8:57:42.4480,3.4,-0.37,-1.64
2020-12-08 8:57:42.4660,2.79,-0.52,-1.72
2020-12-08 8:57:42.4690,2.16,-0.63,-1.71
2020-12-08 8:57:42.4860,1.62,-0.67,-1.65
2020-12-08 8:57:42.4930,1.26,-0.63,-1.56
2020-12-08 8:57:42.5050,1.03,-0.49,-1.48
2020-12-08 8:57:42.5080,0.89,-0.27,-1.42
2020-12-08 8:57:42.5250,0.8,-0.05,-1.39
2020-12-08 8:57:42.5300,0.7,0.04,-1.36
2020-12-08 8:57:42.5450,0.59,-0.03,-1.27
2020-12-08 8:57:42.5490,0.48,-0.28,-1.19
2020-12-08 8:57:42.5650,0.46,-0.83,-1.11
2020-12-08 8:57:42.5690,0.64,-1.63,-1.1
2020-12-08 8:57:42.5860,1.08,-2.5,-1.38
2020-12-08 8:57:42.5940,1.45,-3.33,-2.04
2020-12-08 8:57:42.6080,0.67,-3.22,-2.98
2020-12-08 8:57:42.6110,0.67,-3.22,-2.98
2020-12-08 8:57:42.6280,-1.9,0.68,-2.67
2020-12-08 8:57:42.6330,-1.9,0.68,-2.67
2020-12-08 8:57:42.6450,-3.28,2.27,-2.15
2020-12-08 8:57:42.6490,-4.26,2.84,-1.53
2020-12-08 8:57:42.6660,-4.62,2.48,-0.91
2020-12-08 8:57:42.6700,-4.35,1.58,-0.28
2020-12-08 8:57:42.6860,-3.65,0.64,0.3
2020-12-08 8:57:42.6890,-2.88,-0.08,0.79
2020-12-08 8:57:42.7060,-1.23,-0.49,1.28
2020-12-08 8:57:42.7090,-1.23,-0.49,1.28
2020-12-08 8:57:42.7260,-0.31,-0.29,1.19
2020-12-08 8:57:42.7290,0.56,-0.07,0.93
2020-12-08 8:57:42.7450,1.3,0.12,0.56
2020-12-08 8:57:42.7480,1.87,0.22,0.13
2020-12-08 8:57:42.7650,2.26,0.27,-0.32
2020-12-08 8:57:42.7680,2.5,0.29,-0.72
2020-12-08 8:57:42.7860,2.61,0.38,-0.99
2020-12-08 8:57:42.7930,2.55,0.5,-1.19
2020-12-08 8:57:42.8050,2.31,0.71,-1.39
2020-12-08 8:57:42.8080,1.94,0.69,-1.51
2020-12-08 8:57:42.8250,1.41,0.4,-1.64
2020-12-08 8:57:42.8290,0.86,0.17,-1.71
2020-12-08 8:57:42.8450,0.44,-0.1,-1.73
2020-12-08 8:57:42.8490,0.13,-0.49,-1.72
2020-12-08 8:57:42.8650,-0.04,-0.9,-1.69
2020-12-08 8:57:42.8690,-0.23,-1.25,-1.64
2020-12-08 8:57:42.8850,-0.35,-1.57,-1.58
2020-12-08 8:57:42.8920,-0.37,-1.82,-1.51
2020-12-08 8:57:42.9060,-0.26,-2.11,-1.49
2020-12-08 8:57:42.9080,-0.12,-2.44,-1.49
2020-12-08 8:57:42.9260,0.01,-2.68,-1.53
2020-12-08 8:57:42.9310,0.08,-2.66,-1.61
2020-12-08 8:57:42.9450,0.13,-2.27,-1.75
2020-12-08 8:57:42.9490,0.17,-1.58,-1.85
2020-12-08 8:57:42.9650,0.13,-0.73,-1.94
2020-12-08 8:57:42.9690,-0.07,0.04,-2.03
2020-12-08 8:57:42.9850,-0.42,0.54,-2.1
2020-12-08 8:57:42.9930,-0.91,0.79,-2.0
2020-12-08 8:57:43.0050,-1.63,0.73,-1.69
2020-12-08 8:57:43.0080,-2.5,0.22,-1.35
2020-12-08 8:57:43.0250,-3.15,-0.51,-1.08
2020-12-08 8:57:43.0290,-3.48,-1.14,-0.86
2020-12-08 8:57:43.0450,-3.56,-1.64,-0.7
2020-12-08 8:57:43.0490,-3.46,-1.95,-0.53
2020-12-08 8:57:43.0650,-3.37,-2.14,-0.39
2020-12-08 8:57:43.0690,-3.38,-2.22,-0.36
2020-12-08 8:57:43.0850,-3.41,-2.05,-0.48
2020-12-08 8:57:43.0930,-3.34,-1.52,-0.75
2020-12-08 8:57:43.1070,-2.87,0.17,-1.46
2020-12-08 8:57:43.1090,-2.87,0.17,-1.46
2020-12-08 8:57:43.1260,-1.88,1.34,-1.95
2020-12-08 8:57:43.1300,-1.88,1.34,-1.95
2020-12-08 8:57:43.1470,-0.27,1.41,-2.11
2020-12-08 8:57:43.1500,-0.27,1.41,-2.11
2020-12-08 8:57:43.1670,1.55,0.66,-2.15
2020-12-08 8:57:43.1700,1.55,0.66,-2.15
2020-12-08 8:57:43.1980,2.91,-0.63,-2.17
2020-12-08 8:57:43.1980,2.91,-0.63,-2.17
2020-12-08 8:57:43.2070,3.24,-1.35,-2.16
2020-12-08 8:57:43.2100,3.3,-2.07,-2.08
2020-12-08 8:57:43.2260,3.11,-2.64,-1.92
2020-12-08 8:57:43.2290,2.6,-3.01,-1.74
2020-12-08 8:57:43.2470,1.08,-3.24,-1.44
2020-12-08 8:57:43.2500,1.08,-3.24,-1.44
2020-12-08 8:57:43.2670,-0.45,-2.89,-1.44
2020-12-08 8:57:43.2710,-0.45,-2.89,-1.44
2020-12-08 8:57:43.2990,-1.62,-2.28,-1.72
2020-12-08 8:57:43.3000,-1.62,-2.28,-1.72
2020-12-08 8:57:43.3060,-1.91,-1.52,-2.12
2020-12-08 8:57:43.3090,-1.91,-1.52,-2.12
2020-12-08 8:57:43.3260,-0.7,-0.58,-2.06
2020-12-08 8:57:43.3310,-0.7,-0.58,-2.06
2020-12-08 8:57:43.3470,0.56,-0.46,-2.19
2020-12-08 8:57:43.3500,0.56,-0.46,-2.19
2020-12-08 8:57:43.3670,0.94,-0.54,-2.07
2020-12-08 8:57:43.3700,0.94,-0.54,-2.07
2020-12-08 8:57:43.3990,0.31,-0.62,-1.21
2020-12-08 8:57:43.3990,0.31,-0.62,-1.21
2020-12-08 8:57:43.4060,-1.42,-1.57,-0.21
2020-12-08 8:57:43.4090,-1.42,-1.57,-0.21
2020-12-08 8:57:43.4260,-2.21,-2.15,0.22
2020-12-08 8:57:43.4300,-2.78,-2.55,0.64
2020-12-08 8:57:43.4460,-3.01,-2.94,0.92
2020-12-08 8:57:43.4490,-3.01,-2.94,0.92
2020-12-08 8:57:43.4660,-1.99,-2.06,0.71
2020-12-08 8:57:43.4680,-1.99,-2.06,0.71
2020-12-08 8:57:43.4960,-1.09,-0.55,0.19
2020-12-08 8:57:43.4960,-1.09,-0.55,0.19
2020-12-08 8:57:43.5060,-0.39,0.32,-0.27
2020-12-08 8:57:43.5080,-0.39,0.32,-0.27
2020-12-08 8:57:43.5260,0.56,0.31,-0.65
2020-12-08 8:57:43.5290,0.56,0.31,-0.65
2020-12-08 8:57:43.5460,1.47,-0.12,-1.08
2020-12-08 8:57:43.5490,1.47,-0.12,-1.08
2020-12-08 8:57:43.5660,1.76,-0.49,-1.46
2020-12-08 8:57:43.5690,1.76,-0.49,-1.46
2020-12-08 8:57:43.5960,1.24,-0.66,-1.66
2020-12-08 8:57:43.5970,1.24,-0.66,-1.66
2020-12-08 8:57:43.6060,0.72,-0.68,-1.69
2020-12-08 8:57:43.6090,0.18,-0.67,-1.65
2020-12-08 8:57:43.6260,-0.7,-0.7,-1.51
2020-12-08 8:57:43.6290,-0.7,-0.7,-1.51
2020-12-08 8:57:43.6460,-1.19,-0.69,-1.46
2020-12-08 8:57:43.6490,-1.19,-0.69,-1.46
2020-12-08 8:57:43.6660,-1.52,-0.79,-1.6
2020-12-08 8:57:43.6690,-1.52,-0.79,-1.6
2020-12-08 8:57:43.6980,-1.62,-1.32,-1.7
2020-12-08 8:57:43.6990,-1.62,-1.32,-1.7
2020-12-08 8:57:43.7060,-1.57,-2.12,-1.63
2020-12-08 8:57:43.7080,-1.57,-2.12,-1.63
2020-12-08 8:57:43.7260,-1.4,-1.86,-1.81
2020-12-08 8:57:43.7300,-1.4,-1.86,-1.81
2020-12-08 8:57:43.7460,-1.07,-0.43,-2.18
2020-12-08 8:57:43.7500,-1.07,-0.43,-2.18
2020-12-08 8:57:43.7680,-0.82,0.18,-2.19
2020-12-08 8:57:43.7710,-0.82,0.18,-2.19
2020-12-08 8:57:43.8020,-1.23,0.02,-1.57
2020-12-08 8:57:43.8020,-1.23,0.02,-1.57
2020-12-08 8:57:43.8090,-2.59,-0.7,-0.89
2020-12-08 8:57:43.8120,-2.59,-0.7,-0.89
2020-12-08 8:57:43.8300,-3.94,-0.51,-0.45
2020-12-08 8:57:43.8340,-3.94,-0.51,-0.45
2020-12-08 8:57:43.8460,-4.16,0.67,-0.16
2020-12-08 8:57:43.8490,-4.16,0.67,-0.16
2020-12-08 8:57:43.8660,-3.88,1.62,-0.07
2020-12-08 8:57:43.8690,-3.88,1.62,-0.07
2020-12-08 8:57:43.8990,-2.86,1.89,0.18
2020-12-08 8:57:43.8990,-2.86,1.89,0.18
2020-12-08 8:57:43.9070,-0.96,1.03,0.37
2020-12-08 8:57:43.9090,-0.96,1.03,0.37
2020-12-08 8:57:43.9260,0.21,0.3,0.37
2020-12-08 8:57:43.9300,1.36,-0.4,0.27
2020-12-08 8:57:43.9460,3.04,-1.29,0.05
2020-12-08 8:57:43.9500,3.04,-1.29,0.05
2020-12-08 8:57:43.9660,3.4,-1.2,0.15
2020-12-08 8:57:43.9690,3.4,-1.2,0.15
2020-12-08 8:57:43.9990,2.72,-0.46,0.68
2020-12-08 8:57:44.0000,2.72,-0.46,0.68
2020-12-08 8:57:44.0060,1.61,0.35,1.17
2020-12-08 8:57:44.0090,1.61,0.35,1.17
2020-12-08 8:57:44.0260,1.1,0.63,0.96
2020-12-08 8:57:44.0290,1.1,0.63,0.96
2020-12-08 8:57:44.0460,1.15,0.33,0.25
2020-12-08 8:57:44.0490,1.15,0.33,0.25
2020-12-08 8:57:44.0660,0.87,-0.13,-0.02
2020-12-08 8:57:44.0690,0.87,-0.13,-0.02
2020-12-08 8:57:44.0980,0.03,-0.3,0.04
2020-12-08 8:57:44.0980,0.03,-0.3,0.04
2020-12-08 8:57:44.1060,-0.31,0.89,-0.76
2020-12-08 8:57:44.1090,-0.31,0.89,-0.76
2020-12-08 8:57:44.1260,0.23,2.25,-1.46
2020-12-08 8:57:44.1300,0.23,2.25,-1.46
2020-12-08 8:57:44.1480,1.26,1.94,-1.75
2020-12-08 8:57:44.1520,1.26,1.94,-1.75
2020-12-08 8:57:44.1680,1.73,0.47,-1.92
2020-12-08 8:57:44.1710,1.73,0.47,-1.92
2020-12-08 8:57:44.1980,0.73,-1.02,-1.83
2020-12-08 8:57:44.1980,0.73,-1.02,-1.83
2020-12-08 8:57:44.2060,-1.7,-1.19,-1.5
2020-12-08 8:57:44.2090,-1.7,-1.19,-1.5
2020-12-08 8:57:44.2260,-4.78,-0.32,-0.86
2020-12-08 8:57:44.2310,-4.78,-0.32,-0.86
2020-12-08 8:57:44.2470,-6.5,1.03,-0.3
2020-12-08 8:57:44.2510,-6.5,1.03,-0.3
2020-12-08 8:57:44.2660,-6.54,2.1,0.24
2020-12-08 8:57:44.2690,-6.54,2.1,0.24
2020-12-08 8:57:44.3040,-5.09,2.04,0.98
2020-12-08 8:57:44.3040,-5.09,2.04,0.98
2020-12-08 8:57:44.3090,-3.89,1.64,1.28
2020-12-08 8:57:44.3120,-2.52,1.18,1.42
2020-12-08 8:57:44.3260,0.4,0.13,1.27
2020-12-08 8:57:44.3300,0.4,0.13,1.27
2020-12-08 8:57:44.3470,3.05,-1.3,0.84
2020-12-08 8:57:44.3490,3.05,-1.3,0.84
2020-12-08 8:57:44.3660,4.54,-2.49,0.59
2020-12-08 8:57:44.3700,4.54,-2.49,0.59
2020-12-08 8:57:44.3980,4.45,-2.78,0.82
2020-12-08 8:57:44.3990,4.45,-2.78,0.82
2020-12-08 8:57:44.4060,2.99,-2.13,1.21
2020-12-08 8:57:44.4090,2.99,-2.13,1.21
2020-12-08 8:57:44.4260,1.06,-0.87,1.18
2020-12-08 8:57:44.4300,1.06,-0.87,1.18
2020-12-08 8:57:44.4470,-0.18,0.06,0.55
2020-12-08 8:57:44.4500,-0.18,0.06,0.55
2020-12-08 8:57:44.4670,-0.8,0.12,-0.05
2020-12-08 8:57:44.4700,-0.8,0.12,-0.05
2020-12-08 8:57:44.4980,-1.18,-0.03,-0.14
2020-12-08 8:57:44.4980,-1.18,-0.03,-0.14
2020-12-08 8:57:44.5070,-0.12,0.67,-0.41
2020-12-08 8:57:44.5090,-0.12,0.67,-0.41
2020-12-08 8:57:44.5280,0.99,0.65,-1.05
2020-12-08 8:57:44.5320,2.03,0.37,-1.69
2020-12-08 8:57:44.5490,2.98,-0.55,-2.48
2020-12-08 8:57:44.5520,2.98,-0.55,-2.48
2020-12-08 8:57:44.5670,2.27,-0.77,-2.37
2020-12-08 8:57:44.5710,2.27,-0.77,-2.37
2020-12-08 8:57:44.5980,0.39,-1.44,-2.29
2020-12-08 8:57:44.5990,0.39,-1.44,-2.29
2020-12-08 8:57:44.6060,-2.89,-1.19,-1.94
2020-12-08 8:57:44.6100,-2.89,-1.19,-1.94
2020-12-08 8:57:44.6270,-6.01,0.15,-1.15
2020-12-08 8:57:44.6310,-6.01,0.15,-1.15
2020-12-08 8:57:44.6470,-6.72,0.87,-0.53
2020-12-08 8:57:44.6500,-6.9,1.45,0.13
2020-12-08 8:57:44.6670,-6.06,2.03,1.36
2020-12-08 8:57:44.6700,-6.06,2.03,1.36
2020-12-08 8:57:44.6980,-3.96,1.82,1.93
2020-12-08 8:57:44.6990,-3.96,1.82,1.93
2020-12-08 8:57:44.7070,-1.24,1.04,1.65
2020-12-08 8:57:44.7090,-1.24,1.04,1.65
2020-12-08 8:57:44.7270,1.49,-0.29,1.22
2020-12-08 8:57:44.7300,1.49,-0.29,1.22
2020-12-08 8:57:44.7460,3.45,-1.86,1.11
2020-12-08 8:57:44.7490,3.45,-1.86,1.11
2020-12-08 8:57:44.7670,4.32,-2.92,1.18
2020-12-08 8:57:44.7700,4.32,-2.92,1.18
2020-12-08 8:57:44.7980,3.77,-2.63,1.21
2020-12-08 8:57:44.7980,3.77,-2.63,1.21
2020-12-08 8:57:44.8070,2.1,-1.38,1.12
2020-12-08 8:57:44.8090,2.1,-1.38,1.12
2020-12-08 8:57:44.8270,0.3,-0.28,0.6
2020-12-08 8:57:44.8310,0.3,-0.28,0.6
2020-12-08 8:57:44.8470,-0.61,0.32,0.03
2020-12-08 8:57:44.8500,-0.61,0.32,0.03
2020-12-08 8:57:44.8670,-0.75,0.59,-0.23
2020-12-08 8:57:44.8700,-0.75,0.59,-0.23
2020-12-08 8:57:44.8980,-0.29,0.61,0.01
2020-12-08 8:57:44.8980,-0.29,0.61,0.01
2020-12-08 8:57:44.9060,0.73,0.2,-0.05
2020-12-08 8:57:44.9080,0.73,0.2,-0.05
2020-12-08 8:57:44.9270,1.87,-1.32,-0.67
2020-12-08 8:57:44.9310,1.87,-1.32,-0.67
2020-12-08 8:57:44.9480,2.66,-2.25,-1.38
2020-12-08 8:57:44.9520,2.66,-2.25,-1.38
2020-12-08 8:57:44.9670,1.63,-1.14,-1.37
2020-12-08 8:57:44.9710,1.63,-1.14,-1.37
2020-12-08 8:57:45.0020,-1.04,0.61,-1.11
2020-12-08 8:57:45.0020,-1.04,0.61,-1.11
2020-12-08 8:57:45.0070,-3.76,1.36,-0.95
2020-12-08 8:57:45.0100,-3.76,1.36,-0.95
2020-12-08 8:57:45.0270,-5.54,0.74,-0.16
2020-12-08 8:57:45.0310,-5.54,0.74,-0.16
2020-12-08 8:57:45.0470,-5.95,0.56,0.94
2020-12-08 8:57:45.0520,-5.95,0.56,0.94
2020-12-08 8:57:45.0670,-4.85,1.43,1.92
2020-12-08 8:57:45.0720,-4.85,1.43,1.92
2020-12-08 8:57:45.1030,-2.84,2.35,2.28
2020-12-08 8:57:45.1030,-2.84,2.35,2.28
2020-12-08 8:57:45.1070,-1.65,2.42,2.2
2020-12-08 8:57:45.1090,-0.39,2.12,1.99
2020-12-08 8:57:45.1270,0.94,1.53,1.74
2020-12-08 8:57:45.1300,2.3,0.74,1.49
2020-12-08 8:57:45.1470,4.79,-1.05,1.11
2020-12-08 8:57:45.1500,4.79,-1.05,1.11
2020-12-08 8:57:45.1670,5.82,-1.85,0.98
2020-12-08 8:57:45.1690,6.62,-2.52,0.86
2020-12-08 8:57:45.1940,7.03,-2.93,0.83
2020-12-08 8:57:45.1970,6.92,-2.94,0.9
2020-12-08 8:57:45.2070,6.39,-2.6,0.92
2020-12-08 8:57:45.2100,5.47,-2.08,0.92
2020-12-08 8:57:45.2260,4.23,-1.49,0.82
2020-12-08 8:57:45.2300,2.98,-1.07,0.59
2020-12-08 8:57:45.2470,1.91,-0.9,0.18
2020-12-08 8:57:45.2490,1.03,-0.87,-0.34
2020-12-08 8:57:45.2670,0.08,-0.76,-1.42
2020-12-08 8:57:45.2690,0.08,-0.76,-1.42
2020-12-08 8:57:45.2940,0.22,-0.5,-2.19
2020-12-08 8:57:45.2940,0.22,-0.5,-2.19
2020-12-08 8:57:45.3070,0.4,-0.34,-2.43
2020-12-08 8:57:45.3090,0.55,-0.06,-2.38
2020-12-08 8:57:45.3270,0.49,1.16,-2.27
2020-12-08 8:57:45.3300,0.49,1.16,-2.27
2020-12-08 8:57:45.3470,0.53,1.72,-2.38
2020-12-08 8:57:45.3500,0.7,2.04,-2.61
